n,flops_per_sec
195,2.24098e+08
196,2.25304e+08
197,2.25232e+08
198,2.29533e+08
199,2.27812e+08
200,2.28402e+08
201,2.24606e+08
202,2.29958e+08
203,2.33915e+08
204,2.31854e+08
205,2.28037e+08
206,2.2426e+08
207,2.11045e+08
208,2.18599e+08
209,2.09549e+08
210,2.12011e+08
211,2.30444e+08
212,2.13828e+08
213,2.16168e+08
214,2.05376e+08
215,1.99578e+08
216,2.23173e+08
217,2.0982e+08
218,2.16969e+08
219,2.28181e+08
220,2.13083e+08
221,2.10133e+08
222,2.03182e+08
223,2.3537e+08
224,2.25672e+08
225,2.33479e+08
226,1.94571e+08
227,2.26975e+08
229,1.97627e+08
230,2.08974e+08
231,2.03104e+08
232,2.13834e+08
233,2.19918e+08
234,2.20827e+08
235,2.17309e+08
236,2.16584e+08
237,2.02698e+08
238,2.10699e+08
239,2.08649e+08
240,2.13672e+08
241,2.25586e+08
242,2.30331e+08
243,2.18158e+08
244,2.23351e+08
245,2.20608e+08
246,2.1404e+08
247,2.22429e+08
248,2.0818e+08
249,2.1793e+08
250,2.11744e+08
251,2.12929e+08
252,2.08738e+08
253,2.23627e+08
254,2.08204e+08
255,2.14022e+08
256,2.14049e+08
257,2.148e+08
258,2.08458e+08
259,2.06933e+08
260,2.11315e+08
261,2.17066e+08
262,2.1728e+08
263,2.16294e+08
264,1.99771e+08
265,2.07189e+08
266,2.25021e+08
267,2.14155e+08
268,2.02705e+08
269,2.12662e+08
270,2.20166e+08
271,2.25241e+08
272,2.19347e+08
273,3.26802e+09
274,2.17016e+08
275,2.11246e+08
276,2.14359e+08
277,2.09259e+08
278,2.21356e+08
279,2.19531e+08
280,2.19885e+08
281,2.27851e+08
282,2.25476e+08
283,2.24304e+08
284,2.25081e+08
285,2.22737e+08
286,2.20375e+08
287,2.22748e+08
288,2.18322e+08
289,2.1698e+08
290,2.20927e+08
291,2.19524e+08
292,2.19848e+08
293,2.20325e+08
294,2.18284e+08
295,2.23226e+08
296,2.23503e+08
297,2.23099e+08
298,2.18448e+08
299,2.19603e+08
300,2.18086e+08
301,2.13507e+08
302,2.1719e+08
303,6.52962e+08
304,2.16644e+08
305,2.13586e+08
306,2.11676e+08
307,2.14803e+08
308,2.10708e+08
309,2.13204e+08
310,2.16001e+08
311,2.16748e+08
312,2.17776e+08
313,2.10079e+08
314,2.14136e+08
315,2.12869e+08
316,2.2245e+08
317,2.1849e+08
318,2.10095e+08
319,2.13417e+08
320,2.17919e+08
321,2.16555e+08
322,2.17236e+08
323,2.17348e+08
324,2.17455e+08
325,2.18031e+08
326,2.22702e+08
327,4.45557e+08
328,2.21535e+08
329,2.17157e+08
330,2.16318e+08
331,2.18376e+08
332,2.20397e+08
333,2.13256e+08
334,2.12386e+08
335,2.16086e+08
336,2.16771e+08
337,2.12136e+08
338,2.16443e+08
339,2.15337e+08
340,2.19948e+08
341,2.18243e+08
342,2.20871e+08
343,2.0741e+08
344,2.17582e+08
345,2.12662e+08
346,3.38852e+08
347,2.14667e+08
348,2.07306e+08
349,1.96626e+08
350,1.98538e+08
351,1.96996e+08
352,2.06063e+08
353,2.16096e+08
354,2.02098e+08
355,2.14685e+08
356,2.08618e+08
357,2.11098e+08
358,2.10336e+08
359,2.17467e+08
360,2.20977e+08
361,2.1033e+08
362,3.60242e+08
363,2.16469e+08
364,2.05326e+08
365,2.02409e+08
366,1.99306e+08
367,2.16443e+08
368,2.05016e+08
369,2.16722e+08
370,2.00377e+08
371,2.07879e+08
372,2.09042e+08
373,2.10392e+08
374,2.00162e+08
375,2.00343e+08
376,3.23797e+08
377,2.17105e+08
378,2.18988e+08
379,2.14227e+08
380,2.16269e+08
381,2.19535e+08
382,2.15205e+08
383,2.17991e+08
384,2.17277e+08
385,2.20042e+08
386,2.19147e+08
387,2.13515e+08
388,2.15542e+08
389,3.12079e+08
390,2.11349e+08
391,2.17831e+08
392,2.19677e+08
393,2.20508e+08
394,2.21039e+08
395,2.16495e+08
396,2.17527e+08
397,2.1223e+08
398,2.14579e+08
399,2.18088e+08
400,2.1926e+08
401,3.08234e+08
402,2.171e+08
403,2.20341e+08
404,2.20938e+08
405,2.15203e+08
406,2.19453e+08
407,2.168e+08
408,2.19661e+08
409,2.08896e+08
410,2.10706e+08
411,2.17659e+08
412,2.93862e+08
413,2.15966e+08
414,2.21394e+08
415,2.16684e+08
416,2.1684e+08
417,2.18563e+08
418,2.22294e+08
419,2.16014e+08
420,2.17439e+08
421,2.20786e+08
422,2.8302e+08
423,2.16176e+08
424,2.15862e+08
425,2.16768e+08
426,2.17286e+08
427,2.16365e+08
428,2.15189e+08
429,2.11878e+08
430,2.20475e+08
431,2.17515e+08
432,2.84726e+08
433,2.12808e+08
434,2.15823e+08
435,2.17551e+08
436,2.1663e+08
437,2.12023e+08
438,2.14352e+08
439,2.1795e+08
440,2.18751e+08
441,2.64678e+08
442,1.99706e+08
443,1.96278e+08
444,1.91801e+08
445,1.90129e+08
446,2.0512e+08
447,1.97633e+08
448,2.75921e+08
449,2.01244e+08
450,1.97776e+08
451,2.12278e+08
452,2.08656e+08
453,1.98046e+08
454,2.13684e+08
455,2.06583e+08
456,2.73141e+08
457,2.07374e+08
458,2.03829e+08
459,2.0512e+08
460,2.18695e+08
461,2.09506e+08
462,2.00222e+08
463,2.36996e+08
464,2.19106e+08
465,2.22421e+08
466,2.23127e+08
467,2.23402e+08
468,2.236e+08
469,2.1926e+08
470,2.15459e+08
471,2.75137e+08
472,2.24146e+08
473,2.16782e+08
474,2.18545e+08
475,2.20003e+08
476,2.20854e+08
477,2.21362e+08
478,2.646e+08
479,2.22553e+08
480,2.23439e+08
481,2.23827e+08
482,2.22526e+08
483,2.18742e+08
484,2.16848e+08
485,2.6841e+08
486,2.10442e+08
487,2.1604e+08
488,2.06448e+08
489,1.90809e+08
490,1.80282e+08
491,2.23267e+08
492,2.2168e+08
493,2.06395e+08
494,2.17776e+08
495,2.20464e+08
496,2.22026e+08
497,2.61854e+08
498,2.22904e+08
499,2.13782e+08
500,2.10981e+08
501,2.16945e+08
502,2.19919e+08
503,2.59098e+08
504,2.25562e+08
505,2.18433e+08
506,2.04186e+08
507,2.14955e+08
508,2.20908e+08
509,2.57064e+08
510,2.21963e+08
511,2.20747e+08
512,2.02623e+08
